p_id,question,q_num,q_type,stim1,stim2,stim3,stim4,key,response,RT,correct,subjectGroup,familiarity,vocabulary,comprehension,GMRT,GMRT_transformed,knowledge_transformed
3,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,6201,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,3,47879,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,19281,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,3563,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,3489,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,8627,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,7215,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,31522,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,6279,1.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
3,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,3,12392,0.0,NRP,5,37,39,76,-0.09787983821540812,-1.1850086161032547
8,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,13274,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,4282,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,5943,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,9404,0.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,18972,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,5836,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,8871,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,6577,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,4,7127,0.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,51224,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,21089,1.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
8,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,1,6911,0.0,RPp,16,36,18,54,-1.5679159432478451,-0.4029618247179403
166,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,6963,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,4931,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,6501,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,4,6063,0.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,2,4596,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,3,11716,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,9718,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,1,8626,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,How do hormones affect the function of organs?,8,inference,They can only regulate organs that are next to them.,They affect all organs simultaneously.,They only regulate specific organs.,They send nerve impulses to target cells.,3.0,3,7689,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,What is the correct order of processes that underlie the Fight-or-Flight response?,9,inference,"Brain activity, release of hormones, change in heart rate","Change in breathing rate, release of hormone, brain activity","Change in heart rate, activation of target cells, release of hormones","Brain activity, change in heart rate, activation of target cells",1.0,1,20198,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,How are sweat glands and saliva glands different from endocrine glands? Sweat glands and saliva glands _____,7,inference,release chemicals on demand,deliver chemicals through ducts,store chemicals for longer periods of time,are triggered by the adrenal gland,2.0,2,7556,1.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
166,Which of the following would be true if the target cells for adrenaline in the heart did not exist?,11,inference,Adrenaline increases heart rate.,Adrenaline decreases heart rate.,Adrenaline increases stomach activity.,Adrenaline decreases stomach activity.,4.0,2,26625,0.0,NRP,29,40,43,83,0.5956499763056917,0.2297909905888656
7,"Target cells in the stomach respond to adrenaline by slowing down activity, so ______ can be sent to other muscles.",6,memory,more blood,less blood,more adrenaline,less adrenaline,1.0,1,22099,1.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,Where in the body do the endocrine glands release their chemicals?,4,memory,The ducts,The brain,The nerves,The bloodstream,4.0,4,5017,1.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,Where are the target cells located for the hormone adrenaline?,3,memory,Stomach and muscles,Heart and lungs,Sweat glands,"Stomach, muscles, heart, and lungs",4.0,4,17289,1.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,Which part of the brain releases hormones to start the fight-or-flight response?,1,memory,Amygdala,Pituitary gland,Hypothalamus,Adrenal gland,3.0,3,12027,1.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,What is the purpose of target cells?,5,memory,To maintain the endocrine system,To respond to hormones,To find glands,To produce chemicals,2.0,4,10792,0.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,What is one of the main functions of the endocrine system?,2,memory,To regulate the adrenal gland,To produce target cells,To control the body's response to an exciting situation,To make adrenaline,3.0,1,6281,0.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,What best describes the endocrine system?,10,inference,The endocrine system is located in our arms.,The endocrine system works using chemical messages.,The endocrine system is a system of muscles.,The endocrine system regulates heart rate using nerve impulses.,2.0,2,9994,1.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
7,Why are hormones released directly into the bloodstream?,12,inference,To reach the target cells of multiple organs and tissues.,To reach tissues as quickly as possible,To reach ducts,To attach to target cells in the bloodstream,1.0,4,8305,0.0,RPm,1,42,39,81,0.3849659674760883,-1.6687721985306212
